0.002   -0.0013348224158696888   
0.02   -0.0386242297512687   
0.04   -0.09887518146033694   
0.06   -0.1632660717851939   
0.08   -0.2253069798674109   
0.1   -0.2821401597466328   
0.12   -0.3326195991052925   
0.14   -0.37640983305275383   
0.16   -0.4135748906653823   
0.18   -0.4443713678380604   
0.2   -0.46915636838620567   
0.22   -0.4883203802243499   
0.24   -0.5022678870478218   
0.26   -0.5113963892797484   
0.28   -0.5160956689694227   
0.3   -0.5167417356021582   
0.32   -0.5136939762256999   
0.34   -0.507301045118415   
0.36   -0.4978888325394974   
0.38   -0.48576666634325755   
0.4   -0.47123384795214956   
0.42   -0.454579235374768   
0.44   -0.43607603246410226   
0.46   -0.4159851460797507   
0.48   -0.39456210671963815   
0.5   -0.37204621739361055   
0.52   -0.34867317075966675   
0.54   -0.3246689092740807   
0.56   -0.3002536294780628   
0.58   -0.27564250901628684   
0.6   -0.25104335598735034   
0.62   -0.22665869697511748   
0.64   -0.20268495272388917   
0.66   -0.17931056546660162   
0.68   -0.15672326909918888   
0.7   -0.13510126162609756   
0.72   -0.11462077447227458   
0.74   -0.09544982906333963   
0.76   -0.07774641457473305   
0.78   -0.06165754950899608   
0.8   -0.04731613018693797   
0.82   -0.03483711453895512   
0.84   -0.024310808268096375   
0.86   -0.015789087796816134   
0.88   -0.00927342996705708   
0.9   -0.004691612882404646   
0.92   -0.0018669133751950005   
0.94   -0.00047981036068102324   
0.96   -0.00004578528517663236   
0.98   3.276420045429661e-6   
0.99   9.708202906775264e-7   
