 0.000000 	 0.000000 	 0.000000e+00
 0.050000 	 0.000000 	 1.665101e-01
 0.100000 	 0.000000 	 5.214695e-01
 0.150000 	 0.000000 	 7.258600e-01
 0.200000 	 0.000000 	 7.794319e-01
 0.250000 	 0.000000 	 7.444527e-01
 0.300000 	 0.000000 	 6.653318e-01
 0.350000 	 0.000000 	 5.675421e-01
 0.400000 	 0.000000 	 4.653947e-01
 0.450000 	 0.000000 	 3.672025e-01
 0.500000 	 0.000000 	 2.779920e-01
 0.550000 	 0.000000 	 2.006633e-01
 0.600000 	 0.000000 	 1.366881e-01
 0.650000 	 0.000000 	 8.657001e-02
 0.700000 	 0.000000 	 4.983049e-02
 0.750000 	 0.000000 	 2.514255e-02
 0.800000 	 0.000000 	 1.045280e-02
 0.850000 	 0.000000 	 3.186543e-03
 0.900000 	 0.000000 	 5.470791e-04
 0.950000 	 0.000000 	 2.267175e-05
 1.000000 	 0.000000 	 0.000000e+00
 0.000000 	 0.010000 	 0.000000e+00
 0.050000 	 0.010000 	 8.852149e-02
 0.100000 	 0.010000 	 3.208097e-01
 0.150000 	 0.010000 	 4.887398e-01
 0.200000 	 0.010000 	 5.575162e-01
 0.250000 	 0.010000 	 5.557806e-01
 0.300000 	 0.010000 	 5.124602e-01
 0.350000 	 0.010000 	 4.475659e-01
 0.400000 	 0.010000 	 3.737261e-01
 0.450000 	 0.010000 	 2.990553e-01
 0.500000 	 0.010000 	 2.289787e-01
 0.550000 	 0.010000 	 1.667308e-01
 0.600000 	 0.010000 	 1.143902e-01
 0.650000 	 0.010000 	 7.285583e-02
 0.700000 	 0.010000 	 4.211060e-02
 0.750000 	 0.010000 	 2.130812e-02
 0.800000 	 0.010000 	 8.877609e-03
 0.850000 	 0.010000 	 2.709025e-03
 0.900000 	 0.010000 	 4.650661e-04
 0.950000 	 0.010000 	 1.925172e-05
 1.000000 	 0.010000 	 0.000000e+00
 0.000000 	 0.020000 	 0.000000e+00
 0.050000 	 0.020000 	 4.919781e-02
 0.100000 	 0.020000 	 2.030903e-01
 0.150000 	 0.020000 	 3.356228e-01
 0.200000 	 0.020000 	 4.048007e-01
 0.250000 	 0.020000 	 4.198933e-01
 0.300000 	 0.020000 	 3.987196e-01
 0.350000 	 0.020000 	 3.560434e-01
 0.400000 	 0.020000 	 3.024249e-01
 0.450000 	 0.020000 	 2.453023e-01
 0.500000 	 0.020000 	 1.898301e-01
 0.550000 	 0.020000 	 1.394033e-01
 0.600000 	 0.020000 	 9.628176e-02
 0.650000 	 0.020000 	 6.165238e-02
 0.700000 	 0.020000 	 3.578363e-02
 0.750000 	 0.020000 	 1.816290e-02
 0.800000 	 0.020000 	 7.580593e-03
 0.850000 	 0.020000 	 2.315295e-03
 0.900000 	 0.020000 	 3.974007e-04
 0.950000 	 0.020000 	 1.643706e-05
 1.000000 	 0.020000 	 0.000000e+00
 0.000000 	 0.030000 	 0.000000e+00
 0.050000 	 0.030000 	 2.833140e-02
 0.100000 	 0.030000 	 1.317391e-01
 0.150000 	 0.030000 	 2.346617e-01
 0.200000 	 0.030000 	 2.979394e-01
 0.250000 	 0.030000 	 3.207565e-01
 0.300000 	 0.030000 	 3.131010e-01
 0.350000 	 0.030000 	 2.855319e-01
 0.400000 	 0.030000 	 2.465165e-01
 0.450000 	 0.030000 	 2.025493e-01
 0.500000 	 0.030000 	 1.583422e-01
 0.550000 	 0.030000 	 1.172322e-01
 0.600000 	 0.030000 	 8.149160e-02
 0.650000 	 0.030000 	 5.244710e-02
 0.700000 	 0.030000 	 3.055994e-02
 0.750000 	 0.030000 	 1.555555e-02
 0.800000 	 0.030000 	 6.504759e-03
 0.850000 	 0.030000 	 1.988555e-03
 0.900000 	 0.030000 	 3.413562e-04
 0.950000 	 0.030000 	 1.410189e-05
 1.000000 	 0.030000 	 0.000000e+00
 0.000000 	 0.040000 	 0.000000e+00
 0.050000 	 0.040000 	 1.678480e-02
 0.100000 	 0.040000 	 8.727829e-02
 0.150000 	 0.040000 	 1.666868e-01
 0.200000 	 0.040000 	 2.220578e-01
 0.250000 	 0.040000 	 2.475133e-01
 0.300000 	 0.040000 	 2.480413e-01
 0.350000 	 0.040000 	 2.307208e-01
 0.400000 	 0.040000 	 2.023156e-01
 0.450000 	 0.040000 	 1.683086e-01
 0.500000 	 0.040000 	 1.328534e-01
 0.550000 	 0.040000 	 9.912305e-02
 0.600000 	 0.040000 	 6.933794e-02
 0.650000 	 0.040000 	 4.484325e-02
 0.700000 	 0.040000 	 2.622606e-02
 0.750000 	 0.040000 	 1.338577e-02
 0.800000 	 0.040000 	 5.607339e-03
 0.850000 	 0.040000 	 1.715918e-03
 0.900000 	 0.040000 	 2.945364e-04
 0.950000 	 0.040000 	 1.215863e-05
 1.000000 	 0.040000 	 0.000000e+00
 0.000000 	 0.050000 	 0.000000e+00
 0.050000 	 0.050000 	 1.016831e-02
 0.100000 	 0.050000 	 5.887191e-02
 0.150000 	 0.050000 	 1.201229e-01
 0.200000 	 0.050000 	 1.674593e-01
 0.250000 	 0.050000 	 1.928950e-01
 0.300000 	 0.050000 	 1.980768e-01
 0.350000 	 0.050000 	 1.878008e-01
 0.400000 	 0.050000 	 1.671132e-01
 0.450000 	 0.050000 	 1.406536e-01
 0.500000 	 0.050000 	 1.120701e-01
 0.550000 	 0.050000 	 8.425312e-02
 0.600000 	 0.050000 	 5.928539e-02
 0.650000 	 0.050000 	 3.851892e-02
 0.700000 	 0.050000 	 2.260774e-02
 0.750000 	 0.050000 	 1.156959e-02
 0.800000 	 0.050000 	 4.854814e-03
 0.850000 	 0.050000 	 1.487030e-03
 0.900000 	 0.050000 	 2.552669e-04
 0.950000 	 0.050000 	 1.052817e-05
 1.000000 	 0.050000 	 0.000000e+00
 0.000000 	 0.060000 	 0.000000e+00
 0.050000 	 0.060000 	 6.262973e-03
 0.100000 	 0.060000 	 4.033328e-02
 0.150000 	 0.060000 	 8.767170e-02
 0.200000 	 0.060000 	 1.276029e-01
 0.250000 	 0.060000 	 1.516530e-01
 0.300000 	 0.060000 	 1.594438e-01
 0.350000 	 0.060000 	 1.538906e-01
 0.400000 	 0.060000 	 1.389061e-01
 0.450000 	 0.060000 	 1.182197e-01
 0.500000 	 0.060000 	 9.503839e-02
 0.550000 	 0.060000 	 7.196172e-02
 0.600000 	 0.060000 	 5.091836e-02
 0.650000 	 0.060000 	 3.323320e-02
 0.700000 	 0.060000 	 1.957487e-02
 0.750000 	 0.060000 	 1.004280e-02
 0.800000 	 0.060000 	 4.221471e-03
 0.850000 	 0.060000 	 1.293882e-03
 0.900000 	 0.060000 	 2.221310e-04
 0.950000 	 0.060000 	 9.155367e-06
 1.000000 	 0.060000 	 0.000000e+00
 0.000000 	 0.070000 	 0.000000e+00
 0.050000 	 0.070000 	 3.899613e-03
 0.100000 	 0.070000 	 2.800154e-02
 0.150000 	 0.070000 	 6.473041e-02
 0.200000 	 0.070000 	 9.819075e-02
 0.250000 	 0.070000 	 1.202312e-01
 0.300000 	 0.070000 	 1.292447e-01
 0.350000 	 0.070000 	 1.269242e-01
 0.400000 	 0.070000 	 1.161170e-01
 0.450000 	 0.070000 	 9.989227e-02
 0.500000 	 0.070000 	 8.098943e-02
 0.550000 	 0.070000 	 6.173810e-02
 0.600000 	 0.070000 	 4.392782e-02
 0.650000 	 0.070000 	 2.879464e-02
 0.700000 	 0.070000 	 1.701662e-02
 0.750000 	 0.070000 	 8.750243e-03
 0.800000 	 0.070000 	 3.684338e-03
 0.850000 	 0.070000 	 1.130300e-03
 0.900000 	 0.070000 	 1.940814e-04
 0.950000 	 0.070000 	 7.993235e-06
 1.000000 	 0.070000 	 0.000000e+00
 0.000000 	 0.080000 	 0.000000e+00
 0.050000 	 0.080000 	 2.441113e-03
 0.100000 	 0.080000 	 1.965442e-02
 0.150000 	 0.080000 	 4.828772e-02
 0.200000 	 0.080000 	 7.623499e-02
 0.250000 	 0.080000 	 9.605321e-02
 0.300000 	 0.080000 	 1.054871e-01
 0.350000 	 0.080000 	 1.052901e-01
 0.400000 	 0.080000 	 9.759747e-02
 0.450000 	 0.080000 	 8.480280e-02
 0.500000 	 0.080000 	 6.933391e-02
 0.550000 	 0.080000 	 5.320395e-02
 0.600000 	 0.080000 	 3.805789e-02
 0.650000 	 0.080000 	 2.504600e-02
 0.700000 	 0.080000 	 1.484998e-02
 0.750000 	 0.080000 	 7.653650e-03
 0.800000 	 0.080000 	 3.227523e-03
 0.850000 	 0.080000 	 9.910927e-04
 0.900000 	 0.080000 	 1.701496e-04
 0.950000 	 0.080000 	 7.005030e-06
 1.000000 	 0.080000 	 0.000000e+00
 0.000000 	 0.090000 	 0.000000e+00
 0.050000 	 0.090000 	 1.524941e-03
 0.100000 	 0.090000 	 1.392142e-02
 0.150000 	 0.090000 	 3.635345e-02
 0.200000 	 0.090000 	 5.967310e-02
 0.250000 	 0.090000 	 7.728096e-02
 0.300000 	 0.090000 	 8.663967e-02
 0.350000 	 0.090000 	 8.787240e-02
 0.400000 	 0.090000 	 8.243782e-02
 0.450000 	 0.090000 	 7.235923e-02
 0.500000 	 0.090000 	 5.961127e-02
 0.550000 	 0.090000 	 4.603564e-02
 0.600000 	 0.090000 	 3.309088e-02
 0.650000 	 0.090000 	 2.187217e-02
 0.700000 	 0.090000 	 1.300559e-02
 0.750000 	 0.090000 	 6.718146e-03
 0.800000 	 0.090000 	 2.837427e-03
 0.850000 	 0.090000 	 8.718994e-04
 0.900000 	 0.090000 	 1.497390e-04
 0.950000 	 0.090000 	 6.159765e-06
 1.000000 	 0.090000 	 0.000000e+00
 0.000000 	 0.100000 	 0.000000e+00
 0.050000 	 0.100000 	 9.424928e-04
 0.100000 	 0.100000 	 9.932921e-03
 0.150000 	 0.100000 	 2.759363e-02
 0.200000 	 0.100000 	 4.706064e-02
 0.250000 	 0.100000 	 6.260391e-02
 0.300000 	 0.100000 	 7.158218e-02
 0.350000 	 0.100000 	 7.370654e-02
 0.400000 	 0.100000 	 6.997988e-02
 0.450000 	 0.100000 	 6.200086e-02
 0.500000 	 0.100000 	 5.146723e-02
 0.550000 	 0.100000 	 3.998846e-02
 0.600000 	 0.100000 	 2.888995e-02
