0.  0.  0.
0.05  0.  0.037680820000000004
0.1  0.  -0.13936310000000002
0.15  0.  -0.47712380000000004
0.2  0.  -0.7434929000000001
0.25  0.  -0.8502746999999999
0.3  0.  -0.7859953000000001
0.35  0.  -0.5638617
0.4  0.  -0.30290170000000005
0.45  0.  -0.12291550000000001
0.5  0.  -0.023957069999999997
0.55  0.  0.01938413
0.6  0.  0.03064489
0.65  0.  0.02660929
0.7  0.  0.017695890000000002
0.75  0.  0.009411600999999999
0.8  0.  0.003867071
0.85  0.  0.0010981769999999999
0.9  0.  0.00016296070000000002
0.95  0.  5.026854e-6
1.  0.  0.
0.  0.01  0.
0.05  0.01  0.029078330000000003
0.1  0.01  -0.037885010000000004
0.15  0.01  -0.2126633
0.2  0.01  -0.3578796
0.25  0.01  -0.40888820000000003
0.3  0.01  -0.36387450000000005
0.35  0.01  -0.258047
0.4  0.01  -0.1418078
0.45  0.01  -0.05179406
0.5  0.01  0.001704011
0.55  0.01  0.02497134
0.6  0.01  0.02896558
0.65  0.01  0.023451200000000002
0.7  0.01  0.01520254
0.75  0.01  0.007994267
0.8  0.01  0.003265695
0.85  0.01  0.000924068
0.9  0.01  0.0001367223
0.95  0.01  4.203261e-6
1.  0.01  0.
0.  0.02  0.
0.05  0.02  0.02090719
0.1  0.02  0.00028776560000000004
0.15  0.02  -0.09225320999999999
0.2  0.02  -0.1776888
0.25  0.02  -0.2107248
0.3  0.02  -0.1883435
0.35  0.02  -0.1313435
0.4  0.02  -0.06729771999999999
0.45  0.02  -0.01628301
0.5  0.02  0.01429908
0.55  0.02  0.026579480000000003
0.6  0.02  0.026608230000000004
0.65  0.02  0.02056975
0.7  0.02  0.01308141
0.75  0.02  0.006817026
0.8  0.02  0.00277115
0.85  0.02  0.0007816327
0.9  0.02  0.0001153206
0.95  0.02  3.5349189999999997e-6
1.  0.02  0.
0.  0.03  0.
0.05  0.03  0.014791780000000001
0.1  0.03  0.013591420000000002
0.15  0.03  -0.03517857
0.2  0.03  -0.08660269
0.25  0.03  -0.10908659999999999
0.3  0.03  -0.09812502000000001
0.35  0.03  -0.06558793
0.4  0.03  -0.02792675
0.45  0.03  0.002405433
0.5  0.03  0.02018602
0.55  0.03  0.02617082
0.6  0.03  0.024056320000000003
0.65  0.03  0.0180032
0.7  0.03  0.01128124
0.75  0.03  0.005836334
0.8  0.03  0.002362695
0.85  0.03  0.0006645240000000001
0.9  0.03  0.00009779943
0.95  0.03  2.98909e-6
1.  0.03  0.
0.  0.04  0.
0.05  0.04  0.010488170000000002
0.1  0.04  0.01699089
0.15  0.04  -0.0078104870000000005
0.2  0.04  -0.03880073
0.25  0.04  -0.05397098
