0.  0.  0.
0.05  0.  0.02430034
0.1  0.  -0.06381154
0.15  0.  -0.2128654
0.2  0.  -0.3092713
0.25  0.  -0.3288814
0.3  0.  -0.2824683
0.35  0.  -0.18692370000000003
0.4  0.  -0.09132605999999999
0.45  0.  -0.03303482
0.5  0.  -0.0049068620000000005
0.55  0.  0.0054825510000000004
0.6  0.  0.0071748459999999995
0.65  0.  0.005529622
0.7  0.  0.003282875
0.75  0.  0.001549308
0.8  0.  0.0005567961000000001
0.85  0.  0.0001346838
0.9  0.  0.00001616016
0.95  0.  3.5287e-7
1.  0.  0.
0.  0.01  0.
0.05  0.01  0.01809086
0.1  0.01  -0.01381403
0.15  0.01  -0.0900409
0.2  0.01  -0.1426664
0.25  0.01  -0.1514635
0.3  0.01  -0.12460389999999999
0.35  0.01  -0.08109597
0.4  0.01  -0.04029184
0.45  0.01  -0.012602720000000001
0.5  0.01  0.0016340600000000001
0.55  0.01  0.006592855
0.6  0.01  0.006624838
0.65  0.01  0.0047850950000000005
0.7  0.01  0.002773163
0.75  0.01  0.001294736
0.8  0.01  0.0004627355
0.85  0.01  0.0001115408
0.9  0.01  0.000013343570000000002
0.95  0.01  2.9032209999999996e-7
1.  0.01  0.
0.  0.02  0.
0.05  0.02  0.012713620000000002
0.1  0.02  0.003840667
0.15  0.02  -0.036044269999999996
0.2  0.02  -0.06730281
0.25  0.02  -0.0744886
0.3  0.02  -0.06142803
0.35  0.02  -0.03902608
0.4  0.02  -0.01763871
0.45  0.02  -0.0028554
0.5  0.02  0.004626371
0.55  0.02  0.006754927000000001
0.6  0.02  0.005961213
0.65  0.02  0.004125193
0.7  0.02  0.002347953
0.75  0.02  0.0010868800000000001
0.8  0.02  0.0003866361
0.85  0.02  0.00009290752
0.9  0.02  0.00001108256
0.95  0.02  2.403684e-7
1.  0.02  0.
0.  0.03  0.
0.05  0.03  0.008839084
0.1  0.03  0.009274689000000001
0.15  0.03  -0.01147727
0.2  0.03  -0.03047995
0.25  0.03  -0.036298620000000004
0.3  0.03  -0.03005783
0.35  0.03  -0.01798069
0.4  0.03  -0.006150355000000001
0.45  0.03  0.002007318
0.5  0.03  0.005867116
0.55  0.03  0.006467577
0.6  0.03  0.0052888909999999996
0.65  0.03  0.003551583
0.7  0.03  0.001993609
0.75  0.03  0.0009165503
0.8  0.03  0.0003247603
0.85  0.03  0.00007782201
0.9  0.03  9.259558e-6
0.95  0.03  2.001995e-7
1.  0.03  0.
0.  0.04  0.
0.05  0.04  0.0061765249999999996
0.1  0.04  0.01009277
0.15  0.04  -0.0003080646
0.2  0.04  -0.011880960000000001
0.25  0.04  -0.01631279
0.3  0.04  -0.01342187
0.35  0.04  -0.006777238
0.4  0.04  -0.00011059380000000002
0.45  0.04  0.004379145
0.5  0.04  0.006207427
0.55  0.04  0.00598054
0.6  0.04  0.004655581
0.65  0.04  0.0030581130000000003
0.7  0.04  0.001698366
0.75  0.04  0.0007762887
0.8  0.04  0.00027413150000000006
0.85  0.04  0.00006552953
0.9  0.04  7.777932e-6
0.95  0.04  1.676951e-7
1.  0.04  0.
0.  0.05  0.
0.05  0.05  0.004364159
0.1  0.05  0.009249167
0.15  0.05  0.004540121
0.2  0.05  -0.002403869
0.25  0.05  -0.00561156
0.3  0.05  -0.004374125
0.35  0.05  -0.000715245
0.4  0.05  0.0030337190000000003
0.45  0.05  0.005417382
0.5  0.05  0.006084771
0.55  0.05  0.005422324
0.6  0.05  0.004079977
0.65  0.05  0.002635993
0.7  0.05  0.0014513990000000001
0.75  0.05  0.0006603048000000001
0.8  0.05  0.00023251320000000002
0.85  0.05  0.00005545234
0.9  0.05  6.56758e-6
0.95  0.05  1.412108e-7
1.  0.05  0.
0.  0.06  0.
0.05  0.06  0.00312599
0.1  0.06  0.007934442
0.15  0.06  0.006337854
0.2  0.06  0.002315228
0.25  0.06  0.00008479275
0.3  0.06  0.0005321867
0.35  0.06  0.002524228
0.4  0.06  0.004575048
0.45  0.06  0.005726834
0.5  0.06  0.005732788
0.55  0.06  0.00485987
0.6  0.06  0.003568008
0.65  0.06  0.00227618
0.7  0.06  0.001244605
0.75  0.06  0.0005639751999999999
0.8  0.06  0.0001980634
0.85  0.06  0.00004714486
0.9  0.06  5.572129e-6
0.95  0.06  1.195008e-7
1.  0.06  0.
0.  0.07  0.
0.05  0.07  0.002270511
0.1  0.07  0.006604476
0.15  0.07  0.006682209000000001
0.2  0.07  0.004508026
0.25  0.07  0.003036348
0.3  0.07  0.0031219000000000004
0.35  0.07  0.004164895
0.4  0.07  0.005217737
0.45  0.07  0.005643266
0.5  0.07  0.005279963
0.55  0.07  0.004325124
0.6  0.07  0.0031182500000000004
0.65  0.07  0.001969553
0.7  0.07  0.001070881
0.75  0.07  0.0004835951
0.8  0.07  0.00016946030000000001
0.85  0.07  0.00004025782000000001
0.9  0.07  4.749278e-6
0.95  0.07  1.0161150000000001e-7
1.  0.07  0.
0.  0.08  0.
0.05  0.08  0.001671893
0.1  0.08  0.005421248
0.15  0.08  0.006363044000000001
0.2  0.08  0.005351008
0.25  0.08  0.004442216000000001
0.3  0.08  0.0043854340000000006
0.35  0.08  0.004887718
0.4  0.08  0.0053514650000000006
0.45  0.08  0.005352917
0.5  0.08  0.004795346999999999
0.55  0.08  0.0038336250000000002
0.6  0.08  0.002725887
0.65  0.08  0.001707989
0.7  0.08  0.0009243531000000001
0.75  0.08  0.000416231
0.8  0.08  0.0001455627
0.85  0.08  0.000034524290000000003
0.9  0.08  4.065177e-6
0.95  0.08  8.677233e-8
1.  0.08  0.
0.  0.09  0.
0.05  0.09  0.001247412
0.1  0.09  0.004422802
0.15  0.09  0.005771035999999999
0.2  0.09  0.005483562
0.25  0.09  0.004979437
0.3  0.09  0.004886179
0.35  0.09  0.005085641
0.4  0.09  0.005203636
0.45  0.09  0.004964861
0.5  0.09  0.0043177250000000006
0.55  0.09  0.0033903889999999997
0.6  0.09  0.002385002
0.65  0.09  0.001484772
0.7  0.09  0.000800423
0.75  0.09  0.0003595221
0.8  0.09  0.0001255147
0.85  0.09  0.000029723780000000004
0.9  0.09  3.4941369999999997e-6
0.95  0.09  7.442255e-8
1.  0.09  0.
0.  0.1  0.
0.05  0.1  0.0009424036
0.1  0.1  0.003603587
0.15  0.1  0.005098626
0.2  0.1  0.005255574000000001
0.25  0.1  0.005036326
0.3  0.1  0.004955581
0.35  0.1  0.0049880589999999995
0.4  0.1  0.004908454
0.45  0.1  0.004541552000000001
0.5  0.1  0.003867193
0.55  0.1  0.002995557
0.6  0.1  0.002089295
0.65  0.1  0.001293993
0.7  0.1  0.0006952899000000001
0.75  0.1  0.0003116513
0.8  0.1  0.0001086277
0.85  0.1  0.00002568818
0.9  0.1  3.0147919999999997e-6
0.95  0.1  6.408561e-8
1.  0.1  0.
0.  0.11  0.
0.05  0.11  0.0007202956999999999
0.1  0.11  0.0029393699999999997
0.15  0.11  0.004437036
0.2  0.11  0.0048569500000000005
0.25  0.11  0.004837623
0.3  0.11  0.004785351
0.35  0.11  0.004732742
0.4  0.11  0.004544507000000001
0.45  0.11  0.004116277000000001
0.5  0.11  0.003451944
0.55  0.11  0.0026462400000000002
0.6  0.11  0.001833373
0.65  0.11  0.001130565
0.7  0.11  0.0006058089
0.75  0.11  0.00027103120000000004
0.8  0.11  0.00009433847000000001
0.85  0.11  0.000022277100000000004
0.9  0.11  2.610837e-6
0.95  0.11  5.539211e-8
1.  0.11  0.
0.  0.12  0.
0.05  0.12  0.0005564908
0.1  0.12  0.002403996
0.15  0.12  0.0038305950000000004
0.2  0.12  0.004394038
0.25  0.12  0.004507634000000001
0.3  0.12  0.004490721
0.35  0.12  0.00439741
0.4  0.12  0.004157184
0.45  0.12  0.003710351
