 -1.000000 	 -1.000000 	 1.197359e-07
 -1.000000 	 -0.950000 	 1.539848e-07
 -1.000000 	 -0.900000 	 1.974036e-07
 -1.000000 	 -0.850000 	 2.526503e-07
 -1.000000 	 -0.800000 	 3.219100e-07
 -1.000000 	 -0.750000 	 4.081969e-07
 -1.000000 	 -0.700000 	 5.149528e-07
 -1.000000 	 -0.650000 	 6.446219e-07
 -1.000000 	 -0.600000 	 8.005046e-07
 -1.000000 	 -0.550000 	 9.843722e-07
 -1.000000 	 -0.500000 	 1.197449e-06
 -1.000000 	 -0.450000 	 1.438297e-06
 -1.000000 	 -0.400000 	 1.704166e-06
 -1.000000 	 -0.350000 	 1.987819e-06
 -1.000000 	 -0.300000 	 2.278616e-06
 -1.000000 	 -0.250000 	 2.565548e-06
 -1.000000 	 -0.200000 	 2.831614e-06
 -1.000000 	 -0.150000 	 3.064370e-06
 -1.000000 	 -0.100000 	 3.240822e-06
 -1.000000 	 -0.050000 	 3.352625e-06
 -1.000000 	 0.000000 	 3.392177e-06
 -1.000000 	 0.050000 	 3.352328e-06
 -1.000000 	 0.100000 	 3.240940e-06
 -1.000000 	 0.150000 	 3.062504e-06
 -1.000000 	 0.200000 	 2.832058e-06
 -1.000000 	 0.250000 	 2.565779e-06
 -1.000000 	 0.300000 	 2.278247e-06
 -1.000000 	 0.350000 	 1.987723e-06
 -1.000000 	 0.400000 	 1.704241e-06
 -1.000000 	 0.450000 	 1.438664e-06
 -1.000000 	 0.500000 	 1.197829e-06
 -1.000000 	 0.550000 	 9.846041e-07
 -1.000000 	 0.600000 	 8.005503e-07
 -1.000000 	 0.650000 	 6.445540e-07
 -1.000000 	 0.700000 	 5.149901e-07
 -1.000000 	 0.750000 	 4.082657e-07
 -1.000000 	 0.800000 	 3.218931e-07
 -1.000000 	 0.850000 	 2.525861e-07
 -1.000000 	 0.900000 	 1.974695e-07
 -1.000000 	 0.950000 	 1.540308e-07
 -1.000000 	 1.000000 	 1.198238e-07
 -0.950000 	 -1.000000 	 1.489634e-07
 -0.950000 	 -0.950000 	 1.938644e-07
 -0.950000 	 -0.900000 	 2.519458e-07
 -0.950000 	 -0.850000 	 3.266374e-07
 -0.950000 	 -0.800000 	 4.217481e-07
 -0.950000 	 -0.750000 	 5.425431e-07
 -0.950000 	 -0.700000 	 6.942495e-07
 -0.950000 	 -0.650000 	 8.815991e-07
 -0.950000 	 -0.600000 	 1.110720e-06
 -0.950000 	 -0.550000 	 1.386239e-06
 -0.950000 	 -0.500000 	 1.710591e-06
 -0.950000 	 -0.450000 	 2.083117e-06
 -0.950000 	 -0.400000 	 2.499665e-06
 -0.950000 	 -0.350000 	 2.953333e-06
 -0.950000 	 -0.300000 	 3.424836e-06
 -0.950000 	 -0.250000 	 3.894482e-06
 -0.950000 	 -0.200000 	 4.335653e-06
 -0.950000 	 -0.150000 	 4.722280e-06
 -0.950000 	 -0.100000 	 5.023780e-06
 -0.950000 	 -0.050000 	 5.213930e-06
 -0.950000 	 0.000000 	 5.277122e-06
 -0.950000 	 0.050000 	 5.211433e-06
 -0.950000 	 0.100000 	 5.022743e-06
 -0.950000 	 0.150000 	 4.722156e-06
 -0.950000 	 0.200000 	 4.337602e-06
 -0.950000 	 0.250000 	 3.894078e-06
 -0.950000 	 0.300000 	 3.425811e-06
 -0.950000 	 0.350000 	 2.952494e-06
 -0.950000 	 0.400000 	 2.500733e-06
 -0.950000 	 0.450000 	 2.083626e-06
 -0.950000 	 0.500000 	 1.709998e-06
 -0.950000 	 0.550000 	 1.386624e-06
 -0.950000 	 0.600000 	 1.110978e-06
 -0.950000 	 0.650000 	 8.813438e-07
 -0.950000 	 0.700000 	 6.942985e-07
 -0.950000 	 0.750000 	 5.427325e-07
 -0.950000 	 0.800000 	 4.218507e-07
 -0.950000 	 0.850000 	 3.265759e-07
 -0.950000 	 0.900000 	 2.519046e-07
 -0.950000 	 0.950000 	 1.939306e-07
 -0.950000 	 1.000000 	 1.490066e-07
 -0.900000 	 -1.000000 	 1.845842e-07
 -0.900000 	 -0.950000 	 2.432951e-07
