 -1.000000 	 -1.000000 	 3.853722e-08
 -1.000000 	 -0.950000 	 4.971159e-08
 -1.000000 	 -0.900000 	 6.394809e-08
 -1.000000 	 -0.850000 	 8.198125e-08
 -1.000000 	 -0.800000 	 1.045694e-07
 -1.000000 	 -0.750000 	 1.326794e-07
 -1.000000 	 -0.700000 	 1.672679e-07
 -1.000000 	 -0.650000 	 2.091239e-07
 -1.000000 	 -0.600000 	 2.591606e-07
 -1.000000 	 -0.550000 	 3.178973e-07
 -1.000000 	 -0.500000 	 3.854245e-07
 -1.000000 	 -0.450000 	 4.613540e-07
 -1.000000 	 -0.400000 	 5.443533e-07
 -1.000000 	 -0.350000 	 6.322035e-07
 -1.000000 	 -0.300000 	 7.221793e-07
 -1.000000 	 -0.250000 	 8.098676e-07
 -1.000000 	 -0.200000 	 8.909627e-07
 -1.000000 	 -0.150000 	 9.607408e-07
 -1.000000 	 -0.100000 	 1.014507e-06
 -1.000000 	 -0.050000 	 1.048220e-06
 -1.000000 	 0.000000 	 1.059802e-06
 -1.000000 	 0.050000 	 1.048154e-06
 -1.000000 	 0.100000 	 1.014211e-06
 -1.000000 	 0.150000 	 9.605831e-07
 -1.000000 	 0.200000 	 8.910736e-07
 -1.000000 	 0.250000 	 8.099433e-07
 -1.000000 	 0.300000 	 7.220336e-07
 -1.000000 	 0.350000 	 6.323013e-07
 -1.000000 	 0.400000 	 5.444748e-07
 -1.000000 	 0.450000 	 4.613830e-07
 -1.000000 	 0.500000 	 3.854816e-07
 -1.000000 	 0.550000 	 3.179404e-07
 -1.000000 	 0.600000 	 2.591956e-07
 -1.000000 	 0.650000 	 2.091086e-07
 -1.000000 	 0.700000 	 1.672373e-07
 -1.000000 	 0.750000 	 1.327016e-07
 -1.000000 	 0.800000 	 1.045968e-07
 -1.000000 	 0.850000 	 8.196724e-08
 -1.000000 	 0.900000 	 6.395964e-08
 -1.000000 	 0.950000 	 4.972506e-08
 -1.000000 	 1.000000 	 3.854109e-08
 -0.950000 	 -1.000000 	 5.157391e-08
 -0.950000 	 -0.950000 	 6.741174e-08
 -0.950000 	 -0.900000 	 8.788791e-08
 -0.950000 	 -0.850000 	 1.142180e-07
 -0.950000 	 -0.800000 	 1.477686e-07
 -0.950000 	 -0.750000 	 1.901780e-07
 -0.950000 	 -0.700000 	 2.432482e-07
 -0.950000 	 -0.650000 	 3.086155e-07
 -0.950000 	 -0.600000 	 3.880546e-07
 -0.950000 	 -0.550000 	 4.828880e-07
 -0.950000 	 -0.500000 	 5.937312e-07
 -0.950000 	 -0.450000 	 7.200667e-07
 -0.950000 	 -0.400000 	 8.603681e-07
 -0.950000 	 -0.350000 	 1.011426e-06
 -0.950000 	 -0.300000 	 1.167534e-06
