
 0.001997 -2.827582e-04 
 0.003993 -7.704073e-04 
 0.005989 -1.361537e-03 
 0.007985 -2.023397e-03 
 0.009981 -2.735653e-03 
 0.011977 -3.485550e-03 
 0.013973 -4.263710e-03 
 0.015969 -5.063100e-03 
 0.017965 -5.878158e-03 
 0.019961 -6.704389e-03 
 0.021957 -7.538067e-03 
 0.023953 -8.376054e-03 
 0.025949 -9.215668e-03 
 0.027945 -1.005460e-02 
 0.029941 -1.089084e-02 
 0.031937 -1.172264e-02 
 0.033933 -1.254845e-02 
 0.035929 -1.336693e-02 
 0.037925 -1.417687e-02 
 0.039921 -1.497722e-02 
 0.041917 -1.576704e-02 
 0.043913 -1.654549e-02 
 0.045909 -1.731184e-02 
 0.047905 -1.806545e-02 
 0.049901 -1.880575e-02 
 0.051897 -1.953222e-02 
 0.053893 -2.024442e-02 
 0.055889 -2.094198e-02 
 0.057885 -2.162455e-02 
 0.059881 -2.229184e-02 
 0.061877 -2.294363e-02 
 0.063873 -2.357970e-02 
 0.065869 -2.419989e-02 
 0.067865 -2.480409e-02 
 0.069861 -2.539218e-02 
 0.071857 -2.596409e-02 
 0.073853 -2.651979e-02 
 0.075849 -2.705924e-02 
 0.077845 -2.758244e-02 
 0.079841 -2.808941e-02 
 0.081837 -2.858019e-02 
 0.083833 -2.905482e-02 
 0.085829 -2.951340e-02 
 0.087825 -2.995600e-02 
 0.089821 -3.038274e-02 
 0.091817 -3.079373e-02 
 0.093813 -3.118910e-02 
 0.095809 -3.156898e-02 
 0.097805 -3.193352e-02 
 0.099801 -3.228287e-02 
 0.101797 -3.261719e-02 
 0.103793 -3.293664e-02 
 0.105789 -3.324140e-02 
 0.107785 -3.353165e-02 
 0.109781 -3.380758e-02 
 0.111777 -3.406936e-02 
 0.113773 -3.431720e-02 
 0.115769 -3.455129e-02 
 0.117765 -3.477183e-02 
 0.119761 -3.497902e-02 
 0.121757 -3.517306e-02 
 0.123753 -3.535418e-02 
 0.125749 -3.552258e-02 
 0.127745 -3.567848e-02 
 0.129741 -3.582210e-02 
 0.131737 -3.595365e-02 
 0.133733 -3.607336e-02 
 0.135729 -3.618144e-02 
 0.137725 -3.627810e-02 
 0.139721 -3.636355e-02 
 0.141717 -3.643800e-02 
 0.143713 -3.650168e-02 
 0.145709 -3.655480e-02 
 0.147705 -3.659758e-02 
 0.149701 -3.663024e-02 
 0.151697 -3.665299e-02 
 0.153693 -3.666605e-02 
 0.155689 -3.666963e-02 
 0.157685 -3.666392e-02 
 0.159681 -3.664913e-02 
 0.161677 -3.662546e-02 
 0.163673 -3.659311e-02 
 0.165669 -3.655227e-02 
 0.167666 -3.650317e-02 
 0.169662 -3.644599e-02 
 0.171658 -3.638093e-02 
 0.173654 -3.630821e-02 
 0.175650 -3.622801e-02 
 0.177646 -3.614053e-02 
 0.179642 -3.604596e-02 
 0.181638 -3.594448e-02 
 0.183634 -3.583628e-02 
 0.185630 -3.572155e-02 
 0.187626 -3.560048e-02 
 0.189622 -3.547323e-02 
 0.191618 -3.533999e-02 
 0.193614 -3.520094e-02 
 0.195610 -3.505625e-02 
 0.197606 -3.490610e-02 
 0.199602 -3.475065e-02 
 0.201598 -3.459007e-02 
 0.203594 -3.442453e-02 
 0.205590 -3.425418e-02 
 0.207586 -3.407918e-02 
 0.209582 -3.389968e-02 
 0.211578 -3.371584e-02 
 0.213574 -3.352780e-02 
 0.215570 -3.333571e-02 
 0.217566 -3.313971e-02 
 0.219562 -3.293994e-02 
 0.221558 -3.273655e-02 
 0.223554 -3.252967e-02 
 0.225550 -3.231944e-02 
 0.227546 -3.210600e-02 
 0.229542 -3.188949e-02 
 0.231538 -3.167002e-02 
 0.233534 -3.144775e-02 
 0.235530 -3.122279e-02 
 0.237526 -3.099528e-02 
 0.239522 -3.076535e-02 
 0.241518 -3.053312e-02 
 0.243514 -3.029871e-02 
 0.245510 -3.006223e-02 
 0.247506 -2.982379e-02 
 0.249502 -2.958349e-02 
 0.251498 -2.934145e-02 
 0.253494 -2.909776e-02 
 0.255490 -2.885252e-02 
 0.257486 -2.860583e-02 
 0.259482 -2.835778e-02 
 0.261478 -2.810848e-02 
 0.263474 -2.785803e-02 
 0.265470 -2.760652e-02 
 0.267466 -2.735405e-02 
 0.269462 -2.710073e-02 
 0.271458 -2.684664e-02 
 0.273454 -2.659189e-02 
 0.275450 -2.633654e-02 
 0.277446 -2.608070e-02 
 0.279442 -2.582442e-02 
 0.281438 -2.556780e-02 
 0.283434 -2.531091e-02 
 0.285430 -2.505381e-02 
 0.287426 -2.479660e-02 
 0.289422 -2.453934e-02 
 0.291418 -2.428209e-02 
 0.293414 -2.402494e-02 
 0.295410 -2.376793e-02 
 0.297406 -2.351113e-02 
 0.299402 -2.325458e-02 
 0.301398 -2.299836e-02 
 0.303394 -2.274251e-02 
 0.305390 -2.248709e-02 
 0.307386 -2.223218e-02 
 0.309382 -2.197783e-02 
 0.311378 -2.172411e-02 
 0.313374 -2.147108e-02 
 0.315370 -2.121878e-02 
 0.317366 -2.096728e-02 
 0.319362 -2.071661e-02 
 0.321358 -2.046683e-02 
 0.323354 -2.021798e-02 
 0.325350 -1.997011e-02 
 0.327346 -1.972325e-02 
 0.329342 -1.947745e-02 
 0.331338 -1.923276e-02 
 0.333334 -1.898922e-02 
 0.335330 -1.874686e-02 
 0.337326 -1.850572e-02 
 0.339322 -1.826585e-02 
 0.341318 -1.802727e-02 
 0.343314 -1.779002e-02 
 0.345310 -1.755412e-02 
 0.347306 -1.731961e-02 
