0.001997	0.0013631357433695741
0.003993	0.003779974080719542
0.005989	0.0068675717939278855
0.007985	0.010475734460575283
0.009981	0.014507230436016262
0.011977	0.018894988597799686
0.013973	0.023587418851936798
0.015969	0.028543451803368057
0.017965	0.03372910000899585
0.019961	0.03911556155540179
0.021957	0.044678005163321884
0.023953	0.0503946071607061
0.025949	0.05624603292975043
0.027945	0.06221493316972805
0.029941	0.0682856475810077
0.031937	0.07444396781226825
0.033933	0.08067693003931162
0.035929	0.08697262235967464
0.037925	0.09332014034523185
0.039921	0.09970940925260645
0.041917	0.10613116920737121
0.043913	0.11257691594085223
0.045909	0.11903882671113336
0.047905	0.12550968622406097
0.049901	0.13198285700164558
0.051897	0.13845219048726756
0.053893	0.14491201222987793
0.055889	0.15135701817340474
0.057885	0.1577824820779404
0.059881	0.16418379622996992
0.061877	0.1705568122057499
0.063873	0.1768976778975186
0.065869	0.183202837513496
0.067865	0.1894693278938654
0.069861	0.19569403772081922
0.071857	0.2018744483085133
0.073853	0.20800774465512176
0.075849	0.21409200070676376
0.077845	0.22012514225156757
0.079841	0.22610509507766152
0.081837	0.23203037760513723
0.083833	0.2378992119381047
0.085829	0.24371026465464646
0.087825	0.24946220233284488
0.089821	0.2551539878667642
0.091817	0.2607844359924777
0.093813	0.26635265776204037
0.095809	0.271857912385498
0.097805	0.2772991627569148
0.099801	0.2826759644023183
0.101797	0.2879877246897451
0.103793	0.29323370282924105
0.105789	0.2984137506628153
0.107785	0.3035271274005136
0.109781	0.30857383304233604
0.111777	0.3135534231143101
0.113773	0.3184657494584449
0.115769	0.3233103676007681
0.117765	0.3280874256992703
0.119761	0.33279677559596077
0.121757	0.33743826913284874
0.123753	0.3420119063099341
0.125749	0.3465178352852078
0.127745	0.3509559079006788
0.129741	0.3553262723143382
0.131737	0.35962907668417665
0.133733	0.3638643210101943
0.135729	0.36803230160837264
0.137725	0.3721331666367026
0.139721	0.37616691609518416
0.141717	0.3801339944577899
0.143713	0.38403469804050133
0.145709	0.3878688786853278
0.147705	0.39163712902423253
0.149701	0.39533974537319727
0.151697	0.398976727732222
0.153693	0.40254866873326994
0.155689	0.4060555683763412
0.157685	0.4094980192933992
0.159681	0.4128761696424346
0.161677	0.41619046389742004
0.163673	0.4194411983743371
0.165669	0.4226286693891675
0.167666	0.42575332141588373
0.169662	0.4288154507704675
0.171658	0.4318155019268913
0.173654	0.43475391935912755
0.17565	0.43763085122516726
0.177646	0.44044674199898276
0.179642	0.44320218431253744
0.181638	0.44589747448181305
0.183634	0.448533056980782
0.18563	0.451109228125426
0.187626	0.45362643238971756
0.189622	0.4560851142476292
0.191618	0.4584855700151425
0.193614	0.46082824416623014
0.19561	0.4631137293328553
0.197606	0.4653421736730089
0.199602	0.4675140216606634
0.201598	0.4696298659277822
0.203594	0.47169000279034684
0.20559	0.47369487672232996
0.207586	0.4756447840397133
0.209582	0.47754031737445995
0.211578	0.47938177304255175
0.213574	0.4811695955179611
0.21557	0.4829042292746607
0.217566	0.4845859706286321
0.219562	0.48621541221183856
0.221558	0.4877929984982528
0.223554	0.4893188776458654
0.22555	0.4907937904446307
0.227546	0.49221788505253955
0.229542	0.49359175410155515
0.231538	0.4949155457496685
0.233534	0.4961900007868337
0.23553	0.49741526737104147
0.237526	0.4985917899762645
0.239522	0.49972016123446605
0.241518	0.5008003811456461
0.243514	0.5018333386577498
0.24551	0.502819033770777
0.247506	0.5037579109587002
0.249502	0.5046505628534828
0.251498	0.5054972857711064
0.253494	0.5062985241855438
0.25549	0.5070544262547854
0.257486	0.5077657327687857
0.259482	0.5084327400435261
0.261478	0.5090557443949885
0.263474	0.5096351902971452
0.26547	0.510171522223969
0.267466	0.5106650364914413
0.269462	0.511116029415544
0.271458	0.5115250936282402
0.273454	0.5118925254455118
0.27545	0.512218769341331
0.277446	0.5125039734736889
0.279442	0.5127488786325397
0.281438	0.5129534848178833
0.283434	0.513118236503692
0.28543	0.5132437263219296
0.287426	0.5133301024305865
0.289422	0.5133778093036355
0.291418	0.5133871432570581
0.293414	0.5133585487648269
0.29541	0.5132923221429235
0.297406	0.5131889078653206
0.299402	0.5130486022479995
0.301398	0.5128717016069422
0.303394	0.512658650416121
0.30539	0.5124098931495086
0.307386	0.5121255779650957
0.309382	0.5118061493368548
0.311378	0.5114520517387584
0.313374	0.5110635814867882
0.31537	0.5106408867389352
0.317366	0.5101845601271625
0.319362	0.5096950461254428
0.321358	0.5091723447337758
0.323354	0.5086170485841252
0.32535	0.5080294539924725
0.327346	0.5074098572747993
0.329342	0.5067585547470873
0.331338	0.5060758427253182
0.333334	0.5053623138414555
0.33533	0.504617968095499
0.337326	0.5038433981194121
0.339322	0.5030386039131949
0.341318	0.5022041781088106
0.343314	0.50134026886425
0.34531	0.5004473206534856
0.347306	0.4995256297924993
0.349302	0.4985753444392817
0.351298	0.4975969090678055
0.353294	0.49659061999405224
0.35529	0.4955567735340036
0.357286	0.49449566600364125
0.359282	0.4934075937189469
0.361278	0.49229300115389296
0.363274	0.4911520364664705
0.36527	0.4899849959726608
0.367266	0.48879217598844593
0.369262	0.4875740209877982
0.371258	0.48633082728669924
0.373254	0.4850625948851492
0.37525	0.4837700645731021
0.377246	0.4824532363505581
0.379242	0.4811124065334987
0.381238	0.4797480195958966
0.383234	0.4783602236957424
0.38523	0.476949315149018
0.387226	0.4755157384296957
0.389222	0.47405978985375735
0.391218	0.4725814694212028
0.393214	0.47108136976399545
0.39521	0.4695596390401262
0.397206	0.46801657356557674
0.399202	0.46645261781431935
