0.019899 -0.025557 -0.004516 0.016526 
0.029798 -0.031560 -0.005905 0.019751 
0.039697 -0.036393 -0.007090 0.022213 
0.049596 -0.040402 -0.008127 0.024149 
0.059495 -0.043785 -0.009052 0.025682 
0.069394 -0.046670 -0.009893 0.026885 
0.079293 -0.049154 -0.010673 0.027807 
0.089192 -0.051311 -0.011414 0.028483 
0.099091 -0.053208 -0.012134 0.028939 
0.108990 -0.054902 -0.012851 0.029199 
0.118889 -0.056448 -0.013583 0.029282 
0.128788 -0.057898 -0.014343 0.029212 
0.138687 -0.059306 -0.015147 0.029012 
0.148586 -0.060724 -0.016007 0.028709 
0.158485 -0.062206 -0.016937 0.028333 
0.168384 -0.063808 -0.017945 0.027918 
0.178283 -0.065584 -0.019041 0.027502 
0.188182 -0.067591 -0.020233 0.027125 
0.198081 -0.069880 -0.021526 0.026827 
0.207980 -0.072499 -0.022925 0.026649 
0.217879 -0.075488 -0.024432 0.026625 
0.227778 -0.078880 -0.026047 0.026785 
0.237677 -0.082694 -0.027771 0.027152 
0.247576 -0.086939 -0.029600 0.027739 
0.257475 -0.091609 -0.031529 0.028551 
0.267374 -0.096691 -0.033554 0.029583 
0.277273 -0.102156 -0.035666 0.030824 
0.287172 -0.107970 -0.037857 0.032256 
0.297071 -0.114091 -0.040116 0.033858 
0.306970 -0.120469 -0.042432 0.035604 
0.316869 -0.127052 -0.044793 0.037466 
0.326768 -0.133784 -0.047184 0.039416 
0.336667 -0.140607 -0.049592 0.041423 
0.346566 -0.147461 -0.052001 0.043459 
0.356465 -0.154286 -0.054395 0.045495 
0.366364 -0.161022 -0.056760 0.047502 
0.376263 -0.167608 -0.059078 0.049453 
0.386162 -0.173988 -0.061333 0.051321 
0.396061 -0.180104 -0.063510 0.053083 
0.405960 -0.185901 -0.065593 0.054715 
0.415859 -0.191328 -0.067566 0.056195 
0.425758 -0.196335 -0.069416 0.057504 
0.435657 -0.200878 -0.071127 0.058624 
0.445556 -0.204915 -0.072687 0.059540 
0.455455 -0.208408 -0.074085 0.060239 
0.465354 -0.211326 -0.075308 0.060709 
0.475253 -0.213639 -0.076348 0.060942 
0.485152 -0.215327 -0.077197 0.060933 
0.495051 -0.216371 -0.077847 0.060677 
0.504949 -0.216761 -0.078293 0.060174 
0.514848 -0.216489 -0.078532 0.059425 
0.524747 -0.215555 -0.078560 0.058435 
0.534646 -0.213964 -0.078377 0.057211 
0.544545 -0.211728 -0.077983 0.055761 
0.554444 -0.208862 -0.077382 0.054098 
0.564343 -0.205389 -0.076576 0.052236 
0.574242 -0.201334 -0.075572 0.050190 
0.584141 -0.196729 -0.074375 0.047980 
0.594040 -0.191610 -0.072993 0.045624 
0.603939 -0.186019 -0.071436 0.043146 
0.613838 -0.179997 -0.069715 0.040567 
0.623737 -0.173593 -0.067840 0.037913 
0.633636 -0.166857 -0.065824 0.035209 
0.643535 -0.159841 -0.063681 0.032480 
0.653434 -0.152599 -0.061423 0.029753 
0.663333 -0.145186 -0.059066 0.027054 
0.673232 -0.137658 -0.056623 0.024411 
0.683131 -0.130069 -0.054111 0.021847 
0.693030 -0.122476 -0.051544 0.019389 
0.702929 -0.114931 -0.048936 0.017058 
0.712828 -0.107484 -0.046303 0.014878 
0.722727 -0.100185 -0.043660 0.012866 
0.732626 -0.093078 -0.041019 0.011039 
0.742525 -0.086202 -0.038395 0.009411 
0.752424 -0.079592 -0.035801 0.007990 
0.762323 -0.073276 -0.033247 0.006782 
0.772222 -0.067275 -0.030745 0.005784 
0.782121 -0.061604 -0.028306 0.004992 
0.792020 -0.056268 -0.025938 0.004393 
0.801919 -0.051265 -0.023649 0.003967 
0.811818 -0.046584 -0.021446 0.003692 
0.821717 -0.042209 -0.019335 0.003538 
0.831616 -0.038117 -0.017322 0.003474 
0.841515 -0.034284 -0.015410 0.003465 
0.851414 -0.030683 -0.013602 0.003480 
0.861313 -0.027290 -0.011900 0.003489 
0.871212 -0.024082 -0.010308 0.003467 
0.881111 -0.021044 -0.008825 0.003395 
0.891010 -0.018165 -0.007452 0.003261 
0.900909 -0.015442 -0.006191 0.003061 
0.910808 -0.012878 -0.005041 0.002795 
0.920707 -0.010481 -0.004005 0.002471 
0.930606 -0.008266 -0.003082 0.002102 
0.940505 -0.006255 -0.002275 0.001706 
0.950404 -0.004471 -0.001585 0.001301 
0.960303 -0.002943 -0.001015 0.000912 
0.970202 -0.001701 -0.000570 0.000561 
0.980101 -0.000777 -0.000251 0.000275 
0.990000 -0.000201 -0.000061 0.000078 
