0.002   0.7506858346197713   
0.02   0.26901020134304204   
0.04   0.2531917741916501   
0.06   0.2695528795752899   
0.08   0.29093034011472574   
0.1   0.3112835729932712   
0.12   0.32898792995221504   
0.14   0.3436671935891114   
0.16   0.3553352170354778   
0.18   0.364150093998472   
0.2   0.3703168804864829   
0.22   0.37404985231258686   
0.24   0.3755553010702537   
0.26   0.3750247411259797   
0.28   0.37263492647642493   
0.3   0.36854829106151826   
0.32   0.36291496590096317   
0.34   0.35587378087936733   
0.36   0.3475540433963699   
0.38   0.3380766345657429   
0.4   0.3275556575119273   
0.42   0.316099156472502   
0.44   0.30381030720803837   
0.46   0.2907880151944031   
0.48   0.27712810239195607   
0.5   0.2629238389811478   
0.52   0.248266116124585   
0.54   0.23324469042271637   
0.56   0.21794836759294547   
0.58   0.2024653475804343   
0.6   0.18688434397801099   
0.62   0.1712941706295793   
0.64   0.15578509726664774   
0.66   0.14044860006583249   
0.68   0.1253781751919984   
0.7   0.11067027723468245   
0.72   0.09642401052147301   
0.74   0.08274148819037523   
0.76   0.06972807751488166   
0.78   0.057493432991615856   
0.8   0.04615465192952379   
0.82   0.035832033870135206   
0.84   0.026642097543233916   
0.86   0.018693008682874736   
0.88   0.012093303049465074   
0.9   0.006963353334777567   
0.92   0.003383112774437727   
0.94   0.0012654196417676788   
0.96   0.00029422879751551506   
0.98   0.00001907376916834172   
0.99   -4.93659423772424e-6   
