0.019899 -0.003026 -0.002290 -0.001555 
0.029798 -0.004868 -0.003983 -0.003097 
0.039697 -0.006734 -0.005772 -0.004810 
0.049596 -0.008581 -0.007547 -0.006513 
0.059495 -0.010375 -0.009229 -0.008083 
0.069394 -0.012072 -0.010766 -0.009461 
0.079293 -0.013622 -0.012126 -0.010630 
0.089192 -0.014989 -0.013289 -0.011589 
0.099091 -0.016153 -0.014249 -0.012345 
0.108990 -0.017106 -0.015006 -0.012905 
0.118889 -0.017856 -0.015567 -0.013278 
0.128788 -0.018413 -0.015944 -0.013475 
0.138687 -0.018793 -0.016151 -0.013508 
0.148586 -0.019014 -0.016204 -0.013393 
0.158485 -0.019094 -0.016120 -0.013146 
0.168384 -0.019047 -0.015916 -0.012786 
0.178283 -0.018890 -0.015610 -0.012329 
0.188182 -0.018637 -0.015216 -0.011795 
0.198081 -0.018300 -0.014750 -0.011200 
0.207980 -0.017892 -0.014227 -0.010563 
0.217879 -0.017422 -0.013659 -0.009897 
0.227778 -0.016901 -0.013058 -0.009215 
0.237677 -0.016338 -0.012434 -0.008530 
0.247576 -0.015742 -0.011796 -0.007851 
0.257475 -0.015120 -0.011153 -0.007186 
0.267374 -0.014478 -0.010510 -0.006541 
0.277273 -0.013825 -0.009874 -0.005923 
0.287172 -0.013165 -0.009250 -0.005335 
0.297071 -0.012503 -0.008641 -0.004779 
0.306970 -0.011845 -0.008051 -0.004258 
0.316869 -0.011194 -0.007483 -0.003772 
0.326768 -0.010554 -0.006938 -0.003322 
0.336667 -0.009927 -0.006417 -0.002907 
0.346566 -0.009317 -0.005922 -0.002527 
0.356465 -0.008726 -0.005453 -0.002181 
0.366364 -0.008154 -0.005010 -0.001867 
0.376263 -0.007605 -0.004594 -0.001583 
0.386162 -0.007077 -0.004203 -0.001329 
0.396061 -0.006574 -0.003838 -0.001102 
0.405960 -0.006093 -0.003497 -0.000901 
0.415859 -0.005637 -0.003180 -0.000723 
0.425758 -0.005205 -0.002886 -0.000567 
0.435657 -0.004797 -0.002614 -0.000431 
0.445556 -0.004412 -0.002363 -0.000313 
0.455455 -0.004051 -0.002131 -0.000212 
0.465354 -0.003711 -0.001918 -0.000125 
0.475253 -0.003394 -0.001723 -0.000052 
0.485152 -0.003098 -0.001545 0.000009 
0.495051 -0.002822 -0.001381 0.000059 
0.504949 -0.002566 -0.001233 0.000100 
0.514848 -0.002328 -0.001098 0.000132 
0.524747 -0.002108 -0.000975 0.000157 
0.534646 -0.001905 -0.000865 0.000176 
0.544545 -0.001718 -0.000764 0.000189 
0.554444 -0.001546 -0.000674 0.000197 
0.564343 -0.001388 -0.000593 0.000201 
0.574242 -0.001243 -0.000520 0.000202 
0.584141 -0.001111 -0.000455 0.000200 
0.594040 -0.000991 -0.000397 0.000196 
0.603939 -0.000881 -0.000346 0.000190 
0.613838 -0.000782 -0.000300 0.000182 
0.623737 -0.000692 -0.000259 0.000173 
0.633636 -0.000610 -0.000223 0.000164 
0.643535 -0.000537 -0.000192 0.000154 
0.653434 -0.000471 -0.000164 0.000143 
0.663333 -0.000412 -0.000140 0.000132 
0.673232 -0.000359 -0.000119 0.000122 
0.683131 -0.000312 -0.000100 0.000111 
0.693030 -0.000270 -0.000084 0.000101 
0.702929 -0.000232 -0.000071 0.000091 
0.712828 -0.000199 -0.000059 0.000081 
0.722727 -0.000170 -0.000049 0.000072 
0.732626 -0.000145 -0.000040 0.000064 
0.742525 -0.000122 -0.000033 0.000056 
0.752424 -0.000103 -0.000027 0.000049 
0.762323 -0.000086 -0.000022 0.000042 
0.772222 -0.000071 -0.000017 0.000036 
0.782121 -0.000058 -0.000014 0.000031 
0.792020 -0.000048 -0.000011 0.000026 
0.801919 -0.000038 -0.000009 0.000021 
0.811818 -0.000031 -0.000007 0.000018 
0.821717 -0.000024 -0.000005 0.000014 
0.831616 -0.000019 -0.000004 0.000011 
0.841515 -0.000015 -0.000003 0.000009 
0.851414 -0.000011 -0.000002 0.000007 
0.861313 -0.000008 -0.000001 0.000005 
0.871212 -0.000006 -0.000001 0.000004 
0.881111 -0.000004 -0.000001 0.000003 
0.891010 -0.000003 -0.000000 0.000002 
0.900909 -0.000002 -0.000000 0.000001 
0.910808 -0.000001 -0.000000 0.000001 
0.920707 -0.000001 -0.000000 0.000001 
0.930606 -0.000000 -0.000000 0.000000 
0.940505 -0.000000 -0.000000 0.000000 
0.950404 -0.000000 -0.000000 0.000000 
0.960303 -0.000000 -0.000000 0.000000 
0.970202 -0.000000 -0.000000 0.000000 
0.980101 -0.000000 -0.000000 0.000000 
0.990000 -0.000000 -0.000000 0.000000 
