0.019899 0.009498 0.014538 0.019578 
0.029798 0.018439 0.026506 0.034572 
0.039697 0.028808 0.040357 0.051906 
0.049596 0.040103 0.055598 0.071093 
0.059495 0.051987 0.071851 0.091716 
0.069394 0.064222 0.088814 0.113405 
0.079293 0.076629 0.106233 0.135837 
0.089192 0.089066 0.123895 0.158724 
0.099091 0.101422 0.141617 0.181812 
0.108990 0.113603 0.159241 0.204879 
0.118889 0.125532 0.176629 0.227727 
0.128788 0.137144 0.193664 0.250183 
0.138687 0.148385 0.210241 0.272097 
0.148586 0.159207 0.226271 0.293335 
0.158485 0.169570 0.241678 0.313785 
0.168384 0.179442 0.256395 0.333348 
0.178283 0.188793 0.270367 0.351941 
0.188182 0.197599 0.283547 0.369494 
0.198081 0.205842 0.295897 0.385951 
0.207980 0.213506 0.307385 0.401264 
0.217879 0.220578 0.317989 0.415400 
0.227778 0.227048 0.327690 0.428331 
0.237677 0.232911 0.336476 0.440041 
0.247576 0.238161 0.344340 0.450519 
0.257475 0.242798 0.351282 0.459766 
0.267374 0.246822 0.357303 0.467784 
0.277273 0.250235 0.362410 0.474585 
0.287172 0.253041 0.366613 0.480185 
0.297071 0.255248 0.369927 0.484606 
0.306970 0.256862 0.372368 0.487874 
0.316869 0.257892 0.373955 0.490018 
0.326768 0.258350 0.374711 0.491072 
0.336667 0.258247 0.374660 0.491073 
0.346566 0.257596 0.373828 0.490059 
0.356465 0.256412 0.372243 0.488073 
0.366364 0.254711 0.369935 0.485158 
0.376263 0.252509 0.366934 0.481360 
0.386162 0.249823 0.363274 0.476725 
0.396061 0.246673 0.358987 0.471301 
0.405960 0.243077 0.354107 0.465137 
0.415859 0.239057 0.348669 0.458280 
0.425758 0.234633 0.342707 0.450782 
0.435657 0.229827 0.336258 0.442689 
0.445556 0.224662 0.329357 0.434052 
0.455455 0.219162 0.322040 0.424918 
0.465354 0.213350 0.314343 0.415335 
0.475253 0.207253 0.306301 0.405349 
0.485152 0.200894 0.297949 0.395005 
0.495051 0.194299 0.289324 0.384349 
0.504949 0.187496 0.280459 0.373422 
0.514848 0.180512 0.271389 0.362267 
0.524747 0.173372 0.262147 0.350922 
0.534646 0.166105 0.252765 0.339426 
0.544545 0.158738 0.243276 0.327815 
0.554444 0.151300 0.233712 0.316123 
0.564343 0.143817 0.224101 0.304385 
0.574242 0.136317 0.214473 0.292629 
0.584141 0.128828 0.204857 0.280887 
0.594040 0.121376 0.195280 0.269184 
0.603939 0.113988 0.185768 0.257547 
0.613838 0.106689 0.176345 0.246001 
0.623737 0.099505 0.167035 0.234566 
0.633636 0.092459 0.157862 0.223265 
0.643535 0.085573 0.148845 0.212116 
0.653434 0.078870 0.140005 0.201139 
0.663333 0.072370 0.131360 0.190349 
0.673232 0.066091 0.122927 0.179763 
0.683131 0.060051 0.114724 0.169396 
0.693030 0.054265 0.106763 0.159260 
0.702929 0.048747 0.099058 0.149369 
0.712828 0.043509 0.091622 0.139735 
0.722727 0.038560 0.084464 0.130367 
0.732626 0.033909 0.077593 0.121277 
0.742525 0.029561 0.071018 0.112474 
0.752424 0.025521 0.064744 0.103966 
0.762323 0.021792 0.058777 0.095762 
0.772222 0.018372 0.053120 0.087869 
0.782121 0.015260 0.047776 0.080293 
0.792020 0.012452 0.042747 0.073041 
0.801919 0.009942 0.038031 0.066119 
0.811818 0.007724 0.033627 0.059531 
0.821717 0.005786 0.029534 0.053282 
0.831616 0.004119 0.025747 0.047376 
0.841515 0.002709 0.022262 0.041816 
0.851414 0.001541 0.019073 0.036605 
0.861313 0.000601 0.016173 0.031744 
0.871212 -0.000129 0.013553 0.027235 
0.881111 -0.000668 0.011206 0.023080 
0.891010 -0.001035 0.009121 0.019277 
0.900909 -0.001250 0.007288 0.015827 
0.910808 -0.001335 0.005696 0.012728 
0.920707 -0.001313 0.004333 0.009979 
0.930606 -0.001205 0.003185 0.007575 
0.940505 -0.001034 0.002240 0.005515 
0.950404 -0.000825 0.001484 0.003793 
0.960303 -0.000599 0.000902 0.002403 
0.970202 -0.000380 0.000479 0.001338 
0.980101 -0.000192 0.000199 0.000590 
0.990000 -0.000056 0.000046 0.000148 
