0.019899 -0.029937 -0.007599 0.014739 
0.029798 -0.037285 -0.009829 0.017628 
0.039697 -0.043316 -0.011734 0.019848 
0.049596 -0.048417 -0.013406 0.021604 
0.059495 -0.052803 -0.014900 0.023003 
0.069394 -0.056616 -0.016257 0.024102 
0.079293 -0.059958 -0.017509 0.024940 
0.089192 -0.062909 -0.018684 0.025542 
0.099091 -0.065538 -0.019806 0.025926 
0.108990 -0.067903 -0.020898 0.026107 
0.118889 -0.070062 -0.021982 0.026099 
0.128788 -0.072069 -0.023076 0.025917 
0.138687 -0.073978 -0.024198 0.025581 
0.148586 -0.075844 -0.025366 0.025111 
0.158485 -0.077726 -0.026595 0.024536 
0.168384 -0.079684 -0.027898 0.023888 
0.178283 -0.081781 -0.029288 0.023204 
0.188182 -0.084081 -0.030776 0.022529 
0.198081 -0.086649 -0.032370 0.021909 
0.207980 -0.089547 -0.034078 0.021392 
0.217879 -0.092834 -0.035904 0.021025 
0.227778 -0.096559 -0.037853 0.020852 
0.237677 -0.100762 -0.039927 0.020909 
0.247576 -0.105470 -0.042123 0.021223 
0.257475 -0.110693 -0.044442 0.021810 
0.267374 -0.116430 -0.046877 0.022676 
0.277273 -0.122664 -0.049424 0.023815 
0.287172 -0.129365 -0.052075 0.025214 
0.297071 -0.136493 -0.054821 0.026852 
0.306970 -0.144000 -0.057650 0.028701 
0.316869 -0.151831 -0.060550 0.030731 
0.326768 -0.159924 -0.063508 0.032909 
0.336667 -0.168215 -0.066508 0.035199 
0.346566 -0.176637 -0.069536 0.037566 
0.356465 -0.185120 -0.072573 0.039974 
0.366364 -0.193594 -0.075602 0.042389 
0.376263 -0.201988 -0.078606 0.044776 
0.386162 -0.210234 -0.081566 0.047102 
0.396061 -0.218261 -0.084463 0.049335 
0.405960 -0.226002 -0.087278 0.051446 
0.415859 -0.233392 -0.089993 0.053406 
0.425758 -0.240369 -0.092590 0.055189 
0.435657 -0.246872 -0.095051 0.056770 
0.445556 -0.252846 -0.097359 0.058129 
0.455455 -0.258240 -0.099498 0.059245 
0.465354 -0.263006 -0.101452 0.060103 
0.475253 -0.267103 -0.103207 0.060688 
0.485152 -0.270494 -0.104751 0.060991 
0.495051 -0.273148 -0.106072 0.061003 
0.504949 -0.275040 -0.107160 0.060719 
0.514848 -0.276154 -0.108007 0.060140 
0.524747 -0.276476 -0.108605 0.059265 
0.534646 -0.276001 -0.108950 0.058102 
0.544545 -0.274732 -0.109037 0.056658 
0.554444 -0.272677 -0.108866 0.054946 
0.564343 -0.269851 -0.108435 0.052981 
0.574242 -0.266276 -0.107748 0.050780 
0.584141 -0.261981 -0.106807 0.048366 
0.594040 -0.256999 -0.105618 0.045763 
0.603939 -0.251372 -0.104187 0.042998 
0.613838 -0.245147 -0.102523 0.040100 
0.623737 -0.238373 -0.100635 0.037102 
0.633636 -0.231107 -0.098535 0.034037 
0.643535 -0.223410 -0.096235 0.030940 
0.653434 -0.215346 -0.093748 0.027849 
0.663333 -0.206980 -0.091089 0.024802 
0.673232 -0.198381 -0.088273 0.021835 
0.683131 -0.189620 -0.085315 0.018989 
0.693030 -0.180765 -0.082233 0.016299 
0.702929 -0.171887 -0.079042 0.013802 
0.712828 -0.163052 -0.075760 0.011531 
0.722727 -0.154323 -0.072404 0.009515 
0.732626 -0.145759 -0.068990 0.007779 
0.742525 -0.137411 -0.065534 0.006342 
0.752424 -0.129322 -0.062053 0.005215 
0.762323 -0.121526 -0.058562 0.004401 
0.772222 -0.114043 -0.055076 0.003891 
0.782121 -0.106882 -0.051608 0.003667 
0.792020 -0.100041 -0.048171 0.003699 
0.801919 -0.093502 -0.044777 0.003948 
0.811818 -0.087241 -0.041438 0.004365 
0.821717 -0.081224 -0.038163 0.004897 
0.831616 -0.075411 -0.034962 0.005488 
0.841515 -0.069765 -0.031842 0.006081 
0.851414 -0.064247 -0.028811 0.006624 
0.861313 -0.058827 -0.025877 0.007073 
0.871212 -0.053478 -0.023044 0.007390 
0.881111 -0.048187 -0.020320 0.007547 
0.891010 -0.042949 -0.017711 0.007528 
0.900909 -0.037769 -0.015222 0.007324 
0.910808 -0.032665 -0.012863 0.006939 
0.920707 -0.027667 -0.010641 0.006385 
0.930606 -0.022818 -0.008568 0.005681 
0.940505 -0.018172 -0.006657 0.004857 
0.950404 -0.013797 -0.004925 0.003947 
0.960303 -0.009779 -0.003393 0.002994 
0.970202 -0.006222 -0.002088 0.002046 
0.980101 -0.003259 -0.001047 0.001164 
0.990000 -0.001070 -0.000320 0.000429 
