0.019899 0.003730 0.005128 0.006526 
0.029798 0.006410 0.007962 0.009513 
0.039697 0.008917 0.010637 0.012358 
0.049596 0.011036 0.013052 0.015067 
0.059495 0.012724 0.015153 0.017582 
0.069394 0.014010 0.016919 0.019828 
0.079293 0.014942 0.018349 0.021757 
0.089192 0.015560 0.019456 0.023351 
0.099091 0.015902 0.020258 0.024615 
0.108990 0.016001 0.020783 0.025564 
0.118889 0.015889 0.021057 0.026224 
0.128788 0.015597 0.021110 0.026623 
0.138687 0.015153 0.020971 0.026789 
0.148586 0.014585 0.020668 0.026751 
0.158485 0.013918 0.020227 0.026536 
0.168384 0.013177 0.019673 0.026169 
0.178283 0.012382 0.019027 0.025673 
0.188182 0.011553 0.018311 0.025068 
0.198081 0.010707 0.017541 0.024374 
0.207980 0.009858 0.016733 0.023609 
0.217879 0.009018 0.015902 0.022786 
0.227778 0.008198 0.015059 0.021920 
0.237677 0.007404 0.014214 0.021023 
0.247576 0.006645 0.013375 0.020105 
0.257475 0.005923 0.012550 0.019176 
0.267374 0.005243 0.011743 0.018244 
0.277273 0.004607 0.010961 0.017316 
0.287172 0.004015 0.010206 0.016398 
0.297071 0.003469 0.009482 0.015495 
0.306970 0.002967 0.008789 0.014611 
0.316869 0.002509 0.008130 0.013751 
0.326768 0.002093 0.007504 0.012916 
0.336667 0.001718 0.006914 0.012109 
0.346566 0.001382 0.006357 0.011332 
0.356465 0.001082 0.005834 0.010587 
0.366364 0.000816 0.005345 0.009874 
0.376263 0.000582 0.004887 0.009193 
0.386162 0.000377 0.004461 0.008545 
0.396061 0.000200 0.004065 0.007930 
0.405960 0.000047 0.003697 0.007347 
0.415859 -0.000083 0.003357 0.006796 
0.425758 -0.000192 0.003042 0.006277 
0.435657 -0.000283 0.002752 0.005788 
0.445556 -0.000357 0.002486 0.005329 
0.455455 -0.000416 0.002241 0.004898 
0.465354 -0.000462 0.002016 0.004495 
0.475253 -0.000496 0.001811 0.004119 
0.485152 -0.000520 0.001624 0.003768 
0.495051 -0.000536 0.001453 0.003441 
0.504949 -0.000543 0.001297 0.003138 
0.514848 -0.000544 0.001156 0.002856 
0.524747 -0.000539 0.001028 0.002595 
0.534646 -0.000529 0.000913 0.002354 
0.544545 -0.000515 0.000808 0.002132 
0.554444 -0.000498 0.000714 0.001927 
0.564343 -0.000479 0.000630 0.001738 
0.574242 -0.000457 0.000554 0.001564 
0.584141 -0.000434 0.000486 0.001406 
0.594040 -0.000410 0.000425 0.001260 
0.603939 -0.000386 0.000371 0.001127 
0.613838 -0.000361 0.000323 0.001006 
0.623737 -0.000336 0.000280 0.000895 
0.633636 -0.000311 0.000242 0.000795 
0.643535 -0.000287 0.000209 0.000704 
0.653434 -0.000263 0.000179 0.000622 
0.663333 -0.000240 0.000154 0.000547 
0.673232 -0.000218 0.000131 0.000480 
0.683131 -0.000197 0.000111 0.000420 
0.693030 -0.000177 0.000094 0.000366 
0.702929 -0.000158 0.000079 0.000317 
0.712828 -0.000141 0.000067 0.000274 
0.722727 -0.000124 0.000056 0.000235 
0.732626 -0.000109 0.000046 0.000201 
0.742525 -0.000095 0.000038 0.000171 
0.752424 -0.000082 0.000031 0.000145 
0.762323 -0.000071 0.000025 0.000122 
0.772222 -0.000060 0.000021 0.000102 
0.782121 -0.000051 0.000017 0.000084 
0.792020 -0.000043 0.000013 0.000069 
0.801919 -0.000035 0.000010 0.000056 
0.811818 -0.000029 0.000008 0.000045 
0.821717 -0.000023 0.000006 0.000036 
0.831616 -0.000019 0.000005 0.000028 
0.841515 -0.000015 0.000004 0.000022 
0.851414 -0.000011 0.000003 0.000017 
0.861313 -0.000008 0.000002 0.000012 
0.871212 -0.000006 0.000001 0.000009 
0.881111 -0.000004 0.000001 0.000006 
0.891010 -0.000003 0.000001 0.000004 
0.900909 -0.000002 0.000000 0.000003 
0.910808 -0.000001 0.000000 0.000002 
0.920707 -0.000001 0.000000 0.000001 
0.930606 -0.000000 0.000000 0.000001 
0.940505 -0.000000 0.000000 0.000000 
0.950404 -0.000000 0.000000 0.000000 
0.960303 -0.000000 0.000000 0.000000 
0.970202 -0.000000 0.000000 0.000000 
0.980101 -0.000000 0.000000 0.000000 
0.990000 -0.000000 0.000000 0.000000 
